sample,10000,length,5218                                                                          
Time(ns),Vol(V)
33400000.000000,-0.002543
33500000.000000,-0.001928
33600000.000000,-0.003158
33700000.000000,-0.002543
33800000.000000,-0.002543
33900000.000000,-0.002543
34000000.000000,-0.002543
34100000.000000,-0.002543
34200000.000000,-0.003158
34300000.000000,-0.003158
34400000.000000,-0.002543
34500000.000000,-0.003158
34600000.000000,-0.002543
34700000.000000,-0.002543
34800000.000000,-0.002543
34900000.000000,-0.003158
35000000.000000,-0.002543
35100000.000000,-0.002543
35200000.000000,-0.002543
35300000.000000,-0.002543
35400000.000000,-0.002543
35500000.000000,-0.003158
35600000.000000,-0.002543
35700000.000000,-0.002543
35800000.000000,-0.002543
35900000.000000,-0.002543
36000000.000000,-0.002543
36100000.000000,-0.003158
36200000.000000,-0.002543
36300000.000000,-0.002543
36400000.000000,-0.002543
36500000.000000,-0.002543
36600000.000000,-0.002543
36700000.000000,-0.002543
36800000.000000,-0.002543
36900000.000000,-0.001928
37000000.000000,-0.002543
37100000.000000,-0.002543
37200000.000000,-0.002543
37300000.000000,-0.002543
37400000.000000,-0.002543
37500000.000000,-0.003158
37600000.000000,-0.002543
37700000.000000,-0.002543
37800000.000000,-0.002543
37900000.000000,-0.001928
38000000.000000,-0.002543
38100000.000000,-0.002543
38200000.000000,-0.001928
38300000.000000,-0.002543
38400000.000000,-0.002543
38500000.000000,-0.002543
38600000.000000,-0.002543
38700000.000000,-0.002543
38800000.000000,-0.002543
38900000.000000,-0.003158
39000000.000000,-0.003158
39100000.000000,-0.002543
39200000.000000,-0.002543
39300000.000000,-0.002543
39400000.000000,-0.002543
39500000.000000,-0.002543
39600000.000000,-0.003158
39700000.000000,-0.002543
39800000.000000,-0.002543
39900000.000000,-0.003158
40000000.000000,-0.002543
40100000.000000,-0.002543
40200000.000000,-0.003158
40300000.000000,-0.002543
40400000.000000,-0.002543
40500000.000000,-0.002543
40600000.000000,-0.002543
40700000.000000,-0.002543
40800000.000000,-0.002543
40900000.000000,-0.002543
41000000.000000,-0.001928
41100000.000000,-0.002543
41200000.000000,-0.002543
41300000.000000,-0.002543
41400000.000000,-0.002543
41500000.000000,-0.002543
41600000.000000,-0.002543
41700000.000000,-0.002543
41800000.000000,-0.002543
41900000.000000,-0.002543
42000000.000000,-0.002543
42100000.000000,-0.003158
42200000.000000,-0.002543
42300000.000000,-0.002543
42400000.000000,-0.002543
42500000.000000,-0.002543
42600000.000000,-0.001928
42700000.000000,-0.002543
42800000.000000,-0.002543
42900000.000000,-0.001928
43000000.000000,-0.003158
43100000.000000,-0.003158
43200000.000000,-0.002543
43300000.000000,-0.003158
43400000.000000,-0.002543
43500000.000000,-0.002543
43600000.000000,-0.002543
43700000.000000,-0.002543
43800000.000000,-0.002543
43900000.000000,-0.001928
44000000.000000,-0.002543
44100000.000000,-0.003158
44200000.000000,-0.002543
44300000.000000,-0.003158
44400000.000000,-0.002543
44500000.000000,-0.002543
44600000.000000,-0.002543
44700000.000000,-0.002543
44800000.000000,-0.002543
44900000.000000,-0.003158
45000000.000000,-0.002543
45100000.000000,-0.002543
45200000.000000,-0.003158
45300000.000000,-0.003158
45400000.000000,-0.002543
45500000.000000,-0.003158
45600000.000000,-0.002543
45700000.000000,-0.002543
45800000.000000,-0.002543
45900000.000000,-0.002543
46000000.000000,-0.003158
46100000.000000,-0.001928
46200000.000000,-0.002543
46300000.000000,-0.002543
46400000.000000,-0.002543
46500000.000000,-0.003158
46600000.000000,-0.002543
46700000.000000,-0.001928
46800000.000000,-0.003158
46900000.000000,-0.002543
47000000.000000,-0.002543
47100000.000000,-0.003158
47200000.000000,-0.002543
47300000.000000,-0.002543
47400000.000000,-0.002543
47500000.000000,-0.002543
47600000.000000,-0.001928
47700000.000000,-0.002543
47800000.000000,-0.002543
47900000.000000,-0.002543
48000000.000000,-0.002543
48100000.000000,-0.002543
48200000.000000,-0.003158
48300000.000000,-0.003158
48400000.000000,-0.002543
48500000.000000,-0.002543
48600000.000000,-0.002543
48700000.000000,-0.002543
48800000.000000,-0.002543
48900000.000000,-0.002543
49000000.000000,-0.002543
49100000.000000,-0.002543
49200000.000000,-0.002543
49300000.000000,-0.003158
49400000.000000,-0.002543
49500000.000000,-0.002543
49600000.000000,-0.002543
49700000.000000,-0.002543
49800000.000000,-0.002543
49900000.000000,-0.002543
50000000.000000,-0.001928
50100000.000000,-0.002543
50200000.000000,-0.002543
50300000.000000,-0.002543
50400000.000000,-0.002543
50500000.000000,-0.002543
50600000.000000,-0.002543
50700000.000000,-0.002543
50800000.000000,-0.002543
50900000.000000,-0.003158
51000000.000000,-0.002543
51100000.000000,-0.003158
51200000.000000,-0.002543
51300000.000000,-0.002543
51400000.000000,-0.001928
51500000.000000,-0.003158
51600000.000000,-0.001928
51700000.000000,-0.001928
51800000.000000,-0.002543
51900000.000000,-0.003158
52000000.000000,-0.002543
52100000.000000,-0.003158
52200000.000000,-0.002543
52300000.000000,-0.002543
52400000.000000,-0.003158
52500000.000000,-0.003158
52600000.000000,-0.002543
52700000.000000,-0.002543
52800000.000000,-0.002543
52900000.000000,-0.002543
53000000.000000,-0.002543
53100000.000000,-0.002543
53200000.000000,-0.002543
53300000.000000,-0.001928
53400000.000000,-0.001928
53500000.000000,-0.002543
53600000.000000,-0.002543
53700000.000000,-0.002543
53800000.000000,-0.002543
53900000.000000,-0.001928
54000000.000000,-0.003158
54100000.000000,-0.002543
54200000.000000,-0.002543
54300000.000000,-0.002543
54400000.000000,-0.002543
54500000.000000,-0.001928
54600000.000000,-0.003158
54700000.000000,-0.002543
54800000.000000,-0.002543
54900000.000000,-0.002543
55000000.000000,-0.003158
55100000.000000,-0.002543
55200000.000000,-0.002543
55300000.000000,-0.002543
55400000.000000,-0.003158
55500000.000000,-0.001928
55600000.000000,-0.003158
55700000.000000,-0.003158
55800000.000000,-0.002543
55900000.000000,-0.003158
56000000.000000,-0.003158
56100000.000000,-0.002543
56200000.000000,-0.002543
56300000.000000,-0.002543
56400000.000000,-0.002543
56500000.000000,-0.002543
56600000.000000,-0.002543
56700000.000000,-0.002543
56800000.000000,-0.002543
56900000.000000,-0.003158
57000000.000000,-0.002543
57100000.000000,-0.002543
57200000.000000,-0.002543
57300000.000000,-0.002543
57400000.000000,-0.003158
57500000.000000,-0.002543
57600000.000000,-0.002543
57700000.000000,-0.002543
57800000.000000,-0.002543
57900000.000000,-0.003158
58000000.000000,-0.002543
58100000.000000,-0.002543
58200000.000000,-0.002543
58300000.000000,-0.002543
58400000.000000,-0.002543
58500000.000000,-0.002543
58600000.000000,-0.002543
58700000.000000,-0.002543
58800000.000000,-0.003158
58900000.000000,-0.002543
59000000.000000,-0.002543
59100000.000000,-0.002543
59200000.000000,-0.003158
59300000.000000,-0.002543
59400000.000000,-0.002543
59500000.000000,-0.002543
59600000.000000,-0.001928
59700000.000000,-0.003158
59800000.000000,-0.002543
59900000.000000,-0.001928
60000000.000000,-0.002543
60100000.000000,-0.002543
60200000.000000,-0.001928
60300000.000000,-0.002543
60400000.000000,-0.003158
60500000.000000,-0.002543
60600000.000000,-0.002543
60700000.000000,-0.003158
60800000.000000,-0.001928
60900000.000000,-0.002543
61000000.000000,-0.002543
61100000.000000,-0.002543
61200000.000000,-0.001928
61300000.000000,-0.003158
61400000.000000,-0.002543
61500000.000000,-0.002543
61600000.000000,-0.003158
61700000.000000,-0.002543
61800000.000000,-0.002543
61900000.000000,-0.002543
62000000.000000,-0.002543
62100000.000000,-0.002543
62200000.000000,-0.002543
62300000.000000,-0.002543
62400000.000000,-0.002543
62500000.000000,-0.002543
62600000.000000,-0.002543
62700000.000000,-0.001928
62800000.000000,-0.002543
62900000.000000,-0.002543
63000000.000000,-0.003158
63100000.000000,-0.002543
63200000.000000,-0.003158
63300000.000000,-0.002543
63400000.000000,-0.002543
63500000.000000,-0.003158
63600000.000000,-0.002543
63700000.000000,-0.001928
63800000.000000,-0.003158
63900000.000000,-0.002543
64000000.000000,-0.002543
64100000.000000,-0.003158
64200000.000000,-0.002543
64300000.000000,-0.001928
64400000.000000,-0.002543
64500000.000000,-0.002543
64600000.000000,-0.002543
64700000.000000,-0.003158
64800000.000000,-0.002543
64900000.000000,-0.002543
65000000.000000,-0.003158
65100000.000000,-0.003158
65200000.000000,-0.002543
65300000.000000,-0.003158
65400000.000000,-0.002543
65500000.000000,-0.002543
65600000.000000,-0.002543
65700000.000000,-0.002543
65800000.000000,-0.002543
65900000.000000,-0.002543
66000000.000000,-0.002543
66100000.000000,-0.002543
66200000.000000,-0.002543
66300000.000000,-0.003158
66400000.000000,-0.002543
66500000.000000,-0.002543
66600000.000000,-0.003158
66700000.000000,-0.003158
66800000.000000,-0.003158
66900000.000000,-0.002543
67000000.000000,-0.002543
67100000.000000,-0.003158
67200000.000000,-0.002543
67300000.000000,-0.003158
67400000.000000,-0.002543
67500000.000000,-0.002543
67600000.000000,-0.002543
67700000.000000,-0.001928
67800000.000000,-0.002543
67900000.000000,-0.002543
68000000.000000,-0.002543
68100000.000000,-0.002543
68200000.000000,-0.002543
68300000.000000,-0.002543
68400000.000000,-0.002543
68500000.000000,-0.003158
68600000.000000,-0.002543
68700000.000000,-0.002543
68800000.000000,-0.003158
68900000.000000,-0.002543
69000000.000000,-0.002543
69100000.000000,-0.002543
69200000.000000,-0.003158
69300000.000000,-0.002543
69400000.000000,-0.003158
69500000.000000,-0.002543
69600000.000000,-0.002543
69700000.000000,-0.002543
69800000.000000,-0.002543
69900000.000000,-0.002543
70000000.000000,-0.002543
70100000.000000,-0.003158
70200000.000000,-0.002543
70300000.000000,-0.002543
70400000.000000,-0.002543
70500000.000000,-0.002543
70600000.000000,-0.002543
70700000.000000,-0.002543
70800000.000000,-0.002543
70900000.000000,-0.002543
71000000.000000,-0.002543
71100000.000000,-0.003158
71200000.000000,-0.002543
71300000.000000,-0.002543
71400000.000000,-0.003158
71500000.000000,-0.002543
71600000.000000,-0.003158
71700000.000000,-0.002543
71800000.000000,-0.003158
71900000.000000,-0.002543
72000000.000000,-0.002543
72100000.000000,-0.002543
72200000.000000,-0.002543
72300000.000000,-0.002543
72400000.000000,-0.002543
72500000.000000,-0.002543
72600000.000000,-0.002543
72700000.000000,-0.002543
72800000.000000,-0.002543
72900000.000000,-0.003158
73000000.000000,-0.002543
73100000.000000,-0.002543
73200000.000000,-0.002543
73300000.000000,-0.002543
73400000.000000,-0.002543
73500000.000000,-0.002543
73600000.000000,-0.002543
73700000.000000,-0.002543
73800000.000000,-0.002543
73900000.000000,-0.003158
74000000.000000,-0.002543
74100000.000000,-0.002543
74200000.000000,-0.003158
74300000.000000,-0.002543
74400000.000000,-0.002543
74500000.000000,-0.003158
74600000.000000,-0.002543
74700000.000000,-0.002543
74800000.000000,-0.003158
74900000.000000,-0.003158
75000000.000000,-0.002543
75100000.000000,-0.002543
75200000.000000,-0.002543
75300000.000000,-0.002543
75400000.000000,-0.003158
75500000.000000,-0.002543
75600000.000000,-0.002543
75700000.000000,-0.002543
75800000.000000,-0.002543
75900000.000000,-0.002543
76000000.000000,-0.003158
76100000.000000,-0.002543
76200000.000000,-0.002543
76300000.000000,-0.002543
76400000.000000,-0.002543
76500000.000000,-0.003158
76600000.000000,-0.002543
76700000.000000,-0.003158
76800000.000000,-0.002543
76900000.000000,-0.002543
77000000.000000,-0.002543
77100000.000000,-0.002543
77200000.000000,-0.002543
77300000.000000,-0.002543
77400000.000000,-0.003158
77500000.000000,-0.002543
77600000.000000,-0.002543
77700000.000000,-0.002543
77800000.000000,-0.002543
77900000.000000,-0.002543
78000000.000000,-0.002543
78100000.000000,-0.002543
78200000.000000,-0.002543
78300000.000000,-0.002543
78400000.000000,-0.002543
78500000.000000,-0.002543
78600000.000000,-0.003158
78700000.000000,-0.002543
78800000.000000,-0.002543
78900000.000000,-0.002543
79000000.000000,-0.002543
79100000.000000,-0.003158
79200000.000000,-0.003158
79300000.000000,-0.002543
79400000.000000,-0.002543
79500000.000000,-0.002543
79600000.000000,-0.002543
79700000.000000,-0.002543
79800000.000000,-0.002543
79900000.000000,-0.002543
80000000.000000,-0.003158
80100000.000000,-0.002543
80200000.000000,-0.002543
80300000.000000,-0.001928
80400000.000000,-0.002543
80500000.000000,-0.002543
80600000.000000,-0.003158
80700000.000000,-0.002543
80800000.000000,-0.003158
80900000.000000,-0.002543
81000000.000000,-0.002543
81100000.000000,-0.003158
81200000.000000,-0.002543
81300000.000000,-0.002543
81400000.000000,-0.002543
81500000.000000,-0.002543
81600000.000000,-0.002543
81700000.000000,-0.003158
81800000.000000,-0.002543
81900000.000000,-0.002543
82000000.000000,-0.002543
82100000.000000,-0.002543
82200000.000000,-0.003158
82300000.000000,-0.002543
82400000.000000,-0.002543
82500000.000000,-0.002543
82600000.000000,-0.002543
82700000.000000,-0.002543
82800000.000000,-0.002543
82900000.000000,-0.002543
83000000.000000,-0.003158
83100000.000000,-0.002543
83200000.000000,-0.002543
83300000.000000,-0.003158
83400000.000000,-0.002543
83500000.000000,-0.002543
83600000.000000,-0.002543
83700000.000000,-0.002543
83800000.000000,-0.002543
83900000.000000,-0.003158
84000000.000000,-0.001928
84100000.000000,-0.002543
84200000.000000,-0.003158
84300000.000000,-0.002543
84400000.000000,-0.002543
84500000.000000,-0.002543
84600000.000000,-0.002543
84700000.000000,-0.002543
84800000.000000,-0.003158
84900000.000000,-0.003158
85000000.000000,-0.002543
85100000.000000,-0.002543
85200000.000000,-0.003158
85300000.000000,-0.002543
85400000.000000,-0.002543
85500000.000000,-0.003158
85600000.000000,-0.002543
85700000.000000,-0.002543
85800000.000000,-0.002543
85900000.000000,-0.002543
86000000.000000,-0.001928
86100000.000000,-0.002543
86200000.000000,-0.003158
86300000.000000,-0.001928
86400000.000000,-0.002543
86500000.000000,-0.002543
86600000.000000,-0.002543
86700000.000000,-0.003158
86800000.000000,-0.003158
86900000.000000,-0.002543
87000000.000000,-0.002543
87100000.000000,-0.002543
87200000.000000,-0.002543
87300000.000000,-0.003158
87400000.000000,-0.002543
87500000.000000,-0.002543
87600000.000000,-0.002543
87700000.000000,-0.002543
87800000.000000,-0.002543
87900000.000000,-0.002543
88000000.000000,-0.002543
88100000.000000,-0.002543
88200000.000000,-0.002543
88300000.000000,-0.002543
88400000.000000,-0.002543
88500000.000000,-0.002543
88600000.000000,-0.002543
88700000.000000,-0.002543
88800000.000000,-0.002543
88900000.000000,-0.002543
89000000.000000,-0.003158
89100000.000000,-0.001928
89200000.000000,-0.002543
89300000.000000,-0.002543
89400000.000000,-0.002543
89500000.000000,-0.002543
89600000.000000,-0.002543
89700000.000000,-0.002543
89800000.000000,-0.002543
89900000.000000,-0.003158
90000000.000000,-0.002543
90100000.000000,-0.003158
90200000.000000,-0.002543
90300000.000000,-0.002543
90400000.000000,-0.002543
90500000.000000,-0.002543
90600000.000000,-0.002543
90700000.000000,-0.002543
90800000.000000,-0.002543
90900000.000000,-0.002543
91000000.000000,-0.002543
91100000.000000,-0.003158
91200000.000000,-0.003158
91300000.000000,-0.002543
91400000.000000,-0.002543
91500000.000000,-0.002543
91600000.000000,-0.002543
91700000.000000,-0.002543
91800000.000000,-0.003158
91900000.000000,-0.002543
92000000.000000,-0.001928
92100000.000000,-0.002543
92200000.000000,-0.002543
92300000.000000,-0.003158
92400000.000000,-0.002543
92500000.000000,-0.002543
92600000.000000,-0.001928
92700000.000000,-0.002543
92800000.000000,-0.002543
92900000.000000,-0.002543
93000000.000000,-0.003158
93100000.000000,-0.003158
93200000.000000,-0.002543
93300000.000000,-0.002543
93400000.000000,-0.002543
93500000.000000,-0.003158
93600000.000000,-0.002543
93700000.000000,-0.003158
93800000.000000,-0.002543
93900000.000000,-0.002543
94000000.000000,-0.003158
94100000.000000,-0.002543
94200000.000000,-0.002543
94300000.000000,-0.002543
94400000.000000,-0.002543
94500000.000000,-0.001928
94600000.000000,-0.003158
94700000.000000,-0.002543
94800000.000000,-0.002543
94900000.000000,-0.002543
95000000.000000,-0.002543
95100000.000000,-0.002543
95200000.000000,-0.002543
95300000.000000,-0.002543
95400000.000000,-0.002543
95500000.000000,-0.002543
95600000.000000,-0.002543
95700000.000000,-0.002543
95800000.000000,-0.002543
95900000.000000,-0.003158
96000000.000000,-0.002543
96100000.000000,-0.002543
96200000.000000,-0.002543
96300000.000000,-0.002543
96400000.000000,-0.002543
96500000.000000,-0.002543
96600000.000000,-0.002543
96700000.000000,-0.002543
96800000.000000,-0.002543
96900000.000000,-0.002543
97000000.000000,-0.002543
97100000.000000,-0.002543
97200000.000000,-0.002543
97300000.000000,-0.002543
97400000.000000,-0.002543
97500000.000000,-0.002543
97600000.000000,-0.002543
97700000.000000,-0.002543
97800000.000000,-0.002543
97900000.000000,-0.002543
98000000.000000,-0.003158
98100000.000000,-0.003158
98200000.000000,-0.003158
98300000.000000,-0.003158
98400000.000000,-0.002543
98500000.000000,-0.002543
98600000.000000,-0.001928
98700000.000000,-0.003158
98800000.000000,-0.002543
98900000.000000,-0.001928
99000000.000000,-0.003158
99100000.000000,-0.002543
99200000.000000,-0.001928
99300000.000000,-0.002543
99400000.000000,-0.002543
99500000.000000,-0.002543
99600000.000000,-0.002543
99700000.000000,-0.002543
99800000.000000,-0.002543
99900000.000000,-0.002543
100000000.000000,-0.003158
100100000.000000,-0.002543
100200000.000000,-0.002543
100300000.000000,-0.003158
100400000.000000,-0.002543
100500000.000000,-0.003158
100600000.000000,-0.002543
100700000.000000,-0.002543
100800000.000000,-0.002543
100900000.000000,-0.002543
101000000.000000,-0.002543
101100000.000000,-0.002543
101200000.000000,-0.003158
101300000.000000,-0.002543
101400000.000000,-0.002543
101500000.000000,-0.002543
101600000.000000,-0.002543
101700000.000000,-0.002543
101800000.000000,-0.003158
101900000.000000,-0.002543
102000000.000000,-0.002543
102100000.000000,-0.002543
102200000.000000,-0.002543
102300000.000000,-0.001928
102400000.000000,-0.002543
102500000.000000,-0.002543
102600000.000000,-0.002543
102700000.000000,-0.002543
102800000.000000,-0.003158
102900000.000000,-0.002543
103000000.000000,-0.002543
103100000.000000,-0.003158
103200000.000000,-0.002543
103300000.000000,-0.002543
103400000.000000,-0.003158
103500000.000000,-0.002543
103600000.000000,-0.002543
103700000.000000,-0.003158
103800000.000000,-0.002543
103900000.000000,-0.001928
104000000.000000,-0.002543
104100000.000000,-0.003158
104200000.000000,-0.002543
104300000.000000,-0.002543
104400000.000000,-0.003158
104500000.000000,-0.002543
104600000.000000,-0.002543
104700000.000000,-0.003158
104800000.000000,-0.002543
104900000.000000,-0.002543
105000000.000000,-0.002543
105100000.000000,-0.002543
105200000.000000,-0.002543
105300000.000000,-0.003158
105400000.000000,-0.002543
105500000.000000,-0.002543
105600000.000000,-0.002543
105700000.000000,-0.002543
105800000.000000,-0.002543
105900000.000000,-0.003158
106000000.000000,-0.002543
106100000.000000,-0.002543
106200000.000000,-0.003158
106300000.000000,-0.002543
106400000.000000,-0.002543
106500000.000000,-0.003158
106600000.000000,-0.002543
106700000.000000,-0.002543
106800000.000000,-0.002543
106900000.000000,-0.002543
107000000.000000,-0.003158
107100000.000000,-0.002543
