sample,10000,length,5218                                                                          
Time(ns),Vol(V)
12800000.000000,-0.001313
12900000.000000,-0.001313
13000000.000000,-0.001313
13100000.000000,-0.001928
13200000.000000,-0.001928
13300000.000000,-0.001928
13400000.000000,-0.001313
13500000.000000,-0.001928
13600000.000000,-0.001313
13700000.000000,-0.001928
13800000.000000,-0.001313
13900000.000000,-0.001928
14000000.000000,-0.001928
14100000.000000,-0.001928
14200000.000000,-0.001928
14300000.000000,-0.001928
14400000.000000,-0.001928
14500000.000000,-0.001928
14600000.000000,-0.001928
14700000.000000,-0.001928
14800000.000000,-0.001928
14900000.000000,-0.001928
15000000.000000,-0.001928
15100000.000000,-0.001928
15200000.000000,-0.001928
15300000.000000,-0.001928
15400000.000000,-0.001928
15500000.000000,-0.001928
15600000.000000,-0.001928
15700000.000000,-0.001928
15800000.000000,-0.001928
15900000.000000,-0.001928
16000000.000000,-0.001928
16100000.000000,-0.001928
16200000.000000,-0.001928
16300000.000000,-0.001928
16400000.000000,-0.001928
16500000.000000,-0.001928
16600000.000000,-0.001928
16700000.000000,-0.001313
16800000.000000,-0.001928
16900000.000000,-0.001313
17000000.000000,-0.001928
17100000.000000,-0.001313
17200000.000000,-0.001928
17300000.000000,-0.001928
17400000.000000,-0.001313
17500000.000000,-0.001928
17600000.000000,-0.001313
17700000.000000,-0.001928
17800000.000000,-0.001928
17900000.000000,-0.001313
18000000.000000,-0.001928
18100000.000000,-0.001928
18200000.000000,-0.001928
18300000.000000,-0.001928
18400000.000000,-0.001928
18500000.000000,-0.001928
18600000.000000,-0.001928
18700000.000000,-0.001928
18800000.000000,-0.001928
18900000.000000,-0.001928
19000000.000000,-0.001928
19100000.000000,-0.001928
19200000.000000,-0.001928
19300000.000000,-0.002543
19400000.000000,-0.001928
19500000.000000,-0.001928
19600000.000000,-0.001928
19700000.000000,-0.001928
19800000.000000,-0.001928
19900000.000000,-0.001928
20000000.000000,-0.001928
20100000.000000,-0.001928
20200000.000000,-0.001928
20300000.000000,-0.001928
20400000.000000,-0.001928
20500000.000000,-0.001928
20600000.000000,-0.001313
20700000.000000,-0.001928
20800000.000000,-0.001928
20900000.000000,-0.001928
21000000.000000,-0.001313
21100000.000000,-0.001928
21200000.000000,-0.001928
21300000.000000,-0.001928
21400000.000000,-0.001313
21500000.000000,-0.001928
21600000.000000,-0.001928
21700000.000000,-0.001928
21800000.000000,-0.001928
21900000.000000,-0.001928
22000000.000000,-0.001313
22100000.000000,-0.001313
22200000.000000,-0.001928
22300000.000000,-0.001928
22400000.000000,-0.001313
22500000.000000,-0.001313
22600000.000000,-0.001928
22700000.000000,-0.001928
22800000.000000,-0.001928
22900000.000000,-0.001313
23000000.000000,-0.001928
23100000.000000,-0.001928
23200000.000000,-0.001928
23300000.000000,-0.001928
23400000.000000,-0.001928
23500000.000000,-0.001928
23600000.000000,-0.001928
23700000.000000,-0.001928
23800000.000000,-0.001928
23900000.000000,-0.001928
24000000.000000,-0.001928
24100000.000000,-0.001928
24200000.000000,-0.001928
24300000.000000,-0.001928
24400000.000000,-0.001928
24500000.000000,-0.001928
24600000.000000,-0.001928
24700000.000000,-0.001313
24800000.000000,-0.001928
24900000.000000,-0.001928
25000000.000000,-0.001928
25100000.000000,-0.001928
25200000.000000,-0.001928
25300000.000000,-0.001928
25400000.000000,-0.001928
25500000.000000,-0.001928
25600000.000000,-0.001928
25700000.000000,-0.001313
25800000.000000,-0.001313
25900000.000000,-0.001928
26000000.000000,-0.001928
26100000.000000,-0.001313
26200000.000000,-0.001928
26300000.000000,-0.001313
26400000.000000,-0.001313
26500000.000000,-0.001928
26600000.000000,-0.001313
26700000.000000,-0.001928
26800000.000000,-0.001928
26900000.000000,-0.001928
27000000.000000,-0.001928
27100000.000000,-0.001928
27200000.000000,-0.001928
27300000.000000,-0.001928
27400000.000000,-0.001313
27500000.000000,-0.001313
27600000.000000,-0.001313
27700000.000000,-0.001928
27800000.000000,-0.001928
27900000.000000,-0.002543
28000000.000000,-0.001928
28100000.000000,-0.001928
28200000.000000,-0.001928
28300000.000000,-0.001928
28400000.000000,-0.001928
28500000.000000,-0.001928
28600000.000000,-0.001928
28700000.000000,-0.001928
28800000.000000,-0.001928
28900000.000000,-0.001928
29000000.000000,-0.001928
29100000.000000,-0.001928
29200000.000000,-0.001928
29300000.000000,-0.001928
29400000.000000,-0.001928
29500000.000000,-0.001928
29600000.000000,-0.001313
29700000.000000,-0.001313
29800000.000000,-0.001313
29900000.000000,-0.001928
30000000.000000,-0.001313
30100000.000000,-0.001313
30200000.000000,-0.001313
30300000.000000,-0.001928
30400000.000000,-0.001313
30500000.000000,-0.001928
30600000.000000,-0.001928
30700000.000000,-0.001928
30800000.000000,-0.001928
30900000.000000,-0.001928
31000000.000000,-0.001313
31100000.000000,-0.001928
31200000.000000,-0.001928
31300000.000000,-0.001928
31400000.000000,-0.001928
31500000.000000,-0.001928
31600000.000000,-0.001928
31700000.000000,-0.001313
31800000.000000,-0.001928
31900000.000000,-0.001928
32000000.000000,-0.001928
32100000.000000,-0.001928
32200000.000000,-0.001928
32300000.000000,-0.001928
32400000.000000,-0.001928
32500000.000000,-0.001928
32600000.000000,-0.001928
32700000.000000,-0.001928
32800000.000000,-0.001928
32900000.000000,-0.001928
33000000.000000,-0.001928
33100000.000000,-0.001928
33200000.000000,-0.001928
33300000.000000,-0.001928
33400000.000000,-0.001928
33500000.000000,-0.001928
33600000.000000,-0.001928
33700000.000000,-0.001928
33800000.000000,-0.001928
33900000.000000,-0.001928
34000000.000000,-0.001928
34100000.000000,-0.001928
34200000.000000,-0.001928
34300000.000000,-0.001313
34400000.000000,-0.001313
34500000.000000,-0.001928
34600000.000000,-0.001313
34700000.000000,-0.001313
34800000.000000,-0.001928
34900000.000000,-0.001928
35000000.000000,-0.001313
35100000.000000,-0.001928
35200000.000000,-0.001928
35300000.000000,-0.001928
35400000.000000,-0.001928
35500000.000000,-0.001928
35600000.000000,-0.001928
35700000.000000,-0.001928
35800000.000000,-0.001313
35900000.000000,-0.001928
36000000.000000,-0.002543
36100000.000000,-0.001928
36200000.000000,-0.001928
36300000.000000,-0.001928
36400000.000000,-0.001928
36500000.000000,-0.001928
36600000.000000,-0.001928
36700000.000000,-0.001928
36800000.000000,-0.001928
36900000.000000,-0.001928
37000000.000000,-0.001928
37100000.000000,-0.001928
37200000.000000,-0.001928
37300000.000000,-0.001928
37400000.000000,-0.001928
37500000.000000,-0.001928
37600000.000000,-0.001928
37700000.000000,-0.001928
37800000.000000,-0.001928
37900000.000000,-0.001928
38000000.000000,-0.001928
38100000.000000,-0.001928
38200000.000000,-0.001928
38300000.000000,-0.001928
38400000.000000,-0.001928
38500000.000000,-0.001928
38600000.000000,-0.001313
38700000.000000,-0.001928
38800000.000000,-0.001313
38900000.000000,-0.001313
39000000.000000,-0.001313
39100000.000000,-0.001928
39200000.000000,-0.001313
39300000.000000,-0.001928
39400000.000000,-0.001928
39500000.000000,-0.001313
39600000.000000,-0.001928
39700000.000000,-0.001313
39800000.000000,-0.001313
39900000.000000,-0.001313
40000000.000000,-0.001313
40100000.000000,-0.001928
40200000.000000,-0.001313
40300000.000000,-0.001928
40400000.000000,-0.001313
40500000.000000,-0.001928
40600000.000000,-0.001928
40700000.000000,-0.001928
40800000.000000,-0.001928
40900000.000000,-0.001928
41000000.000000,-0.001928
41100000.000000,-0.001928
41200000.000000,-0.001928
41300000.000000,-0.001928
41400000.000000,-0.001928
41500000.000000,-0.001928
41600000.000000,-0.001928
41700000.000000,-0.001928
41800000.000000,-0.002543
41900000.000000,-0.001928
42000000.000000,-0.001928
42100000.000000,-0.001928
42200000.000000,-0.001928
42300000.000000,-0.001928
42400000.000000,-0.001928
42500000.000000,-0.001928
42600000.000000,-0.001928
42700000.000000,-0.001928
42800000.000000,-0.001928
42900000.000000,-0.001928
43000000.000000,-0.001928
43100000.000000,-0.001313
43200000.000000,-0.001928
43300000.000000,-0.001313
43400000.000000,-0.001928
43500000.000000,-0.001313
43600000.000000,-0.001928
43700000.000000,-0.001313
43800000.000000,-0.001928
43900000.000000,-0.001313
44000000.000000,-0.001928
44100000.000000,-0.001928
44200000.000000,-0.001928
44300000.000000,-0.001313
44400000.000000,-0.001313
44500000.000000,-0.001313
44600000.000000,-0.001928
44700000.000000,-0.001928
44800000.000000,-0.001928
44900000.000000,-0.001313
45000000.000000,-0.001928
45100000.000000,-0.001928
45200000.000000,-0.001313
45300000.000000,-0.001928
45400000.000000,-0.001928
45500000.000000,-0.001928
45600000.000000,-0.001928
45700000.000000,-0.001928
45800000.000000,-0.001928
45900000.000000,-0.001928
46000000.000000,-0.001928
46100000.000000,-0.001928
46200000.000000,-0.001928
46300000.000000,-0.001928
46400000.000000,-0.001928
46500000.000000,-0.001928
46600000.000000,-0.001928
46700000.000000,-0.001928
46800000.000000,-0.001928
46900000.000000,-0.001928
47000000.000000,-0.001928
47100000.000000,-0.001928
47200000.000000,-0.001313
47300000.000000,-0.001928
47400000.000000,-0.001928
47500000.000000,-0.001928
47600000.000000,-0.001313
47700000.000000,-0.001928
47800000.000000,-0.001928
47900000.000000,-0.001313
48000000.000000,-0.001313
48100000.000000,-0.001928
48200000.000000,-0.001928
48300000.000000,-0.001928
48400000.000000,-0.001313
48500000.000000,-0.001928
48600000.000000,-0.001928
48700000.000000,-0.001928
48800000.000000,-0.001313
48900000.000000,-0.001313
49000000.000000,-0.001313
49100000.000000,-0.001928
49200000.000000,-0.001928
49300000.000000,-0.001928
49400000.000000,-0.001928
49500000.000000,-0.001928
49600000.000000,-0.001928
49700000.000000,-0.001928
49800000.000000,-0.001928
49900000.000000,-0.001928
50000000.000000,-0.001928
50100000.000000,-0.001928
50200000.000000,-0.001313
50300000.000000,-0.001928
50400000.000000,-0.001928
50500000.000000,-0.001928
50600000.000000,-0.001928
50700000.000000,-0.001928
50800000.000000,-0.001928
50900000.000000,-0.001928
51000000.000000,-0.001928
51100000.000000,-0.001928
51200000.000000,-0.001928
51300000.000000,-0.001928
51400000.000000,-0.002543
51500000.000000,-0.001928
51600000.000000,-0.001928
51700000.000000,-0.001928
51800000.000000,-0.001928
51900000.000000,-0.001928
52000000.000000,-0.001928
52100000.000000,-0.001928
52200000.000000,-0.001928
52300000.000000,-0.001313
52400000.000000,-0.001928
52500000.000000,-0.001928
52600000.000000,-0.001928
52700000.000000,-0.001928
52800000.000000,-0.001928
52900000.000000,-0.001313
53000000.000000,-0.001928
53100000.000000,-0.001313
53200000.000000,-0.001928
53300000.000000,-0.001928
53400000.000000,-0.001928
53500000.000000,-0.001928
53600000.000000,-0.001313
53700000.000000,-0.001313
53800000.000000,-0.001928
53900000.000000,-0.001928
54000000.000000,-0.001928
54100000.000000,-0.001928
54200000.000000,-0.001928
54300000.000000,-0.001928
54400000.000000,-0.001928
54500000.000000,-0.001928
54600000.000000,-0.001928
54700000.000000,-0.001928
54800000.000000,-0.001928
54900000.000000,-0.001928
55000000.000000,-0.001928
55100000.000000,-0.001928
55200000.000000,-0.001928
55300000.000000,-0.001928
55400000.000000,-0.001928
55500000.000000,-0.001928
55600000.000000,-0.001928
55700000.000000,-0.001928
55800000.000000,-0.001313
55900000.000000,-0.002543
56000000.000000,-0.001928
56100000.000000,-0.001928
56200000.000000,-0.001313
56300000.000000,-0.001928
56400000.000000,-0.001928
56500000.000000,-0.001928
56600000.000000,-0.001313
56700000.000000,-0.001313
56800000.000000,-0.001928
56900000.000000,-0.001313
57000000.000000,-0.001313
57100000.000000,-0.001313
57200000.000000,-0.001313
57300000.000000,-0.001928
57400000.000000,-0.001928
57500000.000000,-0.001928
57600000.000000,-0.001928
57700000.000000,-0.001928
57800000.000000,-0.001928
57900000.000000,-0.001928
58000000.000000,-0.001928
58100000.000000,-0.001928
58200000.000000,-0.001928
58300000.000000,-0.001313
58400000.000000,-0.001928
58500000.000000,-0.001928
58600000.000000,-0.001928
58700000.000000,-0.001928
58800000.000000,-0.001928
58900000.000000,-0.001928
59000000.000000,-0.001313
59100000.000000,-0.001928
59200000.000000,-0.001928
59300000.000000,-0.001928
59400000.000000,-0.001928
59500000.000000,-0.001928
59600000.000000,-0.001928
59700000.000000,-0.001928
59800000.000000,-0.001928
59900000.000000,-0.001928
60000000.000000,-0.001928
60100000.000000,-0.001928
60200000.000000,-0.001313
60300000.000000,-0.001928
60400000.000000,-0.001928
60500000.000000,-0.001928
60600000.000000,-0.001928
60700000.000000,-0.001313
60800000.000000,-0.001928
60900000.000000,-0.001313
61000000.000000,-0.001928
61100000.000000,-0.001928
61200000.000000,-0.001928
61300000.000000,-0.001928
61400000.000000,-0.001928
61500000.000000,-0.001928
61600000.000000,-0.001928
61700000.000000,-0.001313
61800000.000000,-0.001313
61900000.000000,-0.001928
62000000.000000,-0.001928
62100000.000000,-0.001313
62200000.000000,-0.001928
62300000.000000,-0.001313
62400000.000000,-0.001313
62500000.000000,-0.001928
62600000.000000,-0.001928
62700000.000000,-0.001313
62800000.000000,-0.001928
62900000.000000,-0.001313
63000000.000000,-0.001928
63100000.000000,-0.001928
63200000.000000,-0.001928
63300000.000000,-0.001928
63400000.000000,-0.001928
63500000.000000,-0.001313
63600000.000000,-0.001313
63700000.000000,-0.001928
63800000.000000,-0.001928
63900000.000000,-0.001928
64000000.000000,-0.001928
64100000.000000,-0.001928
64200000.000000,-0.002543
64300000.000000,-0.001928
64400000.000000,-0.001928
64500000.000000,-0.001928
64600000.000000,-0.001928
64700000.000000,-0.001928
64800000.000000,-0.001928
64900000.000000,-0.001313
65000000.000000,-0.001928
65100000.000000,-0.001928
65200000.000000,-0.001928
65300000.000000,-0.001928
65400000.000000,-0.001928
65500000.000000,-0.001928
65600000.000000,-0.001928
65700000.000000,-0.001313
65800000.000000,-0.001313
65900000.000000,-0.001928
66000000.000000,-0.001928
66100000.000000,-0.001928
66200000.000000,-0.001928
66300000.000000,-0.001928
66400000.000000,-0.001313
66500000.000000,-0.001928
66600000.000000,-0.001313
66700000.000000,-0.001313
66800000.000000,-0.001313
66900000.000000,-0.001928
67000000.000000,-0.001928
67100000.000000,-0.001928
67200000.000000,-0.001928
67300000.000000,-0.001928
67400000.000000,-0.001928
67500000.000000,-0.001928
67600000.000000,-0.001928
67700000.000000,-0.001928
67800000.000000,-0.001928
67900000.000000,-0.001928
68000000.000000,-0.001928
68100000.000000,-0.001928
68200000.000000,-0.001928
68300000.000000,-0.001928
68400000.000000,-0.001928
68500000.000000,-0.001928
68600000.000000,-0.001928
68700000.000000,-0.001928
68800000.000000,-0.001928
68900000.000000,-0.001928
69000000.000000,-0.001928
69100000.000000,-0.001928
69200000.000000,-0.001928
69300000.000000,-0.001928
69400000.000000,-0.001928
69500000.000000,-0.001928
69600000.000000,-0.001928
69700000.000000,-0.001928
69800000.000000,-0.002543
69900000.000000,-0.001928
70000000.000000,-0.001928
70100000.000000,-0.001928
70200000.000000,-0.001928
70300000.000000,-0.001928
70400000.000000,-0.001928
70500000.000000,-0.001313
70600000.000000,-0.001928
70700000.000000,-0.001928
70800000.000000,-0.001928
70900000.000000,-0.001313
71000000.000000,-0.001928
71100000.000000,-0.001313
71200000.000000,-0.001928
71300000.000000,-0.001928
71400000.000000,-0.001313
71500000.000000,-0.001928
71600000.000000,-0.001928
71700000.000000,-0.001928
71800000.000000,-0.001928
71900000.000000,-0.001928
72000000.000000,-0.001313
72100000.000000,-0.001313
72200000.000000,-0.001928
72300000.000000,-0.002543
72400000.000000,-0.001928
72500000.000000,-0.001928
72600000.000000,-0.001928
72700000.000000,-0.001928
72800000.000000,-0.001928
72900000.000000,-0.001928
73000000.000000,-0.001313
73100000.000000,-0.001928
73200000.000000,-0.001928
73300000.000000,-0.001928
73400000.000000,-0.001928
73500000.000000,-0.001928
73600000.000000,-0.001928
73700000.000000,-0.001928
73800000.000000,-0.001928
73900000.000000,-0.001928
74000000.000000,-0.001928
74100000.000000,-0.001928
74200000.000000,-0.001928
74300000.000000,-0.001928
74400000.000000,-0.001928
74500000.000000,-0.001928
74600000.000000,-0.001313
74700000.000000,-0.001928
74800000.000000,-0.001928
74900000.000000,-0.001928
75000000.000000,-0.001313
75100000.000000,-0.001928
75200000.000000,-0.001928
75300000.000000,-0.001313
75400000.000000,-0.001313
75500000.000000,-0.001928
75600000.000000,-0.001313
75700000.000000,-0.001928
75800000.000000,-0.001928
75900000.000000,-0.001928
76000000.000000,-0.001313
76100000.000000,-0.001928
76200000.000000,-0.001928
76300000.000000,-0.001928
76400000.000000,-0.001313
76500000.000000,-0.001928
76600000.000000,-0.001928
76700000.000000,-0.001928
76800000.000000,-0.001928
76900000.000000,-0.001928
77000000.000000,-0.001928
77100000.000000,-0.001928
77200000.000000,-0.001928
77300000.000000,-0.001313
77400000.000000,-0.001928
77500000.000000,-0.001928
77600000.000000,-0.002543
77700000.000000,-0.001928
77800000.000000,-0.001928
77900000.000000,-0.001928
78000000.000000,-0.001928
78100000.000000,-0.001928
78200000.000000,-0.002543
78300000.000000,-0.001928
78400000.000000,-0.001928
78500000.000000,-0.001928
78600000.000000,-0.001928
78700000.000000,-0.001928
78800000.000000,-0.001928
78900000.000000,-0.001928
79000000.000000,-0.002543
79100000.000000,-0.001313
79200000.000000,-0.001928
79300000.000000,-0.001313
79400000.000000,-0.001928
79500000.000000,-0.001313
79600000.000000,-0.001928
79700000.000000,-0.001928
79800000.000000,-0.001313
79900000.000000,-0.001313
80000000.000000,-0.001313
80100000.000000,-0.001928
80200000.000000,-0.001313
80300000.000000,-0.001313
80400000.000000,-0.001313
80500000.000000,-0.001928
80600000.000000,-0.001928
80700000.000000,-0.001313
80800000.000000,-0.001313
80900000.000000,-0.001313
81000000.000000,-0.001928
81100000.000000,-0.001313
81200000.000000,-0.001928
81300000.000000,-0.001928
81400000.000000,-0.001313
81500000.000000,-0.001928
81600000.000000,-0.001313
81700000.000000,-0.001928
81800000.000000,-0.001928
81900000.000000,-0.001928
82000000.000000,-0.001928
82100000.000000,-0.001928
82200000.000000,-0.001928
82300000.000000,-0.001928
82400000.000000,-0.001928
82500000.000000,-0.001928
82600000.000000,-0.001928
82700000.000000,-0.001928
82800000.000000,-0.001928
82900000.000000,-0.001928
83000000.000000,-0.001928
83100000.000000,-0.001928
83200000.000000,-0.001928
83300000.000000,-0.001928
83400000.000000,-0.001928
83500000.000000,-0.001928
83600000.000000,-0.001928
83700000.000000,-0.001928
83800000.000000,-0.001928
83900000.000000,-0.001928
84000000.000000,-0.001313
84100000.000000,-0.001928
84200000.000000,-0.001928
84300000.000000,-0.001928
84400000.000000,-0.001313
84500000.000000,-0.001313
84600000.000000,-0.001928
84700000.000000,-0.001928
84800000.000000,-0.001928
84900000.000000,-0.001928
85000000.000000,-0.001928
85100000.000000,-0.001928
85200000.000000,-0.001313
85300000.000000,-0.001928
85400000.000000,-0.001313
85500000.000000,-0.001313
85600000.000000,-0.001928
85700000.000000,-0.001313
85800000.000000,-0.001928
85900000.000000,-0.001928
86000000.000000,-0.001928
86100000.000000,-0.001928
86200000.000000,-0.001928
86300000.000000,-0.001928
86400000.000000,-0.001928
86500000.000000,-0.001313
86600000.000000,-0.001928
86700000.000000,-0.001928
86800000.000000,-0.002543
86900000.000000,-0.001313
87000000.000000,-0.001928
87100000.000000,-0.001928
87200000.000000,-0.001928
87300000.000000,-0.001928
87400000.000000,-0.001928
87500000.000000,-0.002543
87600000.000000,-0.001928
87700000.000000,-0.001928
87800000.000000,-0.001928
87900000.000000,-0.001928
88000000.000000,-0.001928
88100000.000000,-0.001313
88200000.000000,-0.001928
88300000.000000,-0.001928
88400000.000000,-0.001928
88500000.000000,-0.001928
88600000.000000,-0.001928
88700000.000000,-0.001928
88800000.000000,-0.001313
88900000.000000,-0.001928
89000000.000000,-0.001928
89100000.000000,-0.001313
89200000.000000,-0.001313
89300000.000000,-0.001313
89400000.000000,-0.001928
89500000.000000,-0.001313
89600000.000000,-0.001928
89700000.000000,-0.001928
89800000.000000,-0.001313
89900000.000000,-0.001928
90000000.000000,-0.001928
90100000.000000,-0.001928
90200000.000000,-0.001928
90300000.000000,-0.001928
90400000.000000,-0.001928
90500000.000000,-0.001928
90600000.000000,-0.001928
90700000.000000,-0.001928
90800000.000000,-0.001928
90900000.000000,-0.001928
91000000.000000,-0.001313
91100000.000000,-0.001313
91200000.000000,-0.001928
91300000.000000,-0.001928
91400000.000000,-0.001313
91500000.000000,-0.001928
91600000.000000,-0.001928
91700000.000000,-0.001928
91800000.000000,-0.001928
91900000.000000,-0.001928
92000000.000000,-0.001928
92100000.000000,-0.001928
92200000.000000,-0.001928
92300000.000000,-0.001928
92400000.000000,-0.001928
92500000.000000,-0.001928
92600000.000000,-0.001928
92700000.000000,-0.001928
92800000.000000,-0.001313
92900000.000000,-0.001928
93000000.000000,-0.001928
93100000.000000,-0.001928
93200000.000000,-0.001313
93300000.000000,-0.001928
93400000.000000,-0.001928
93500000.000000,-0.001928
93600000.000000,-0.001928
93700000.000000,-0.001928
93800000.000000,-0.001313
93900000.000000,-0.001313
94000000.000000,-0.001313
94100000.000000,-0.001928
94200000.000000,-0.001313
94300000.000000,-0.001313
94400000.000000,-0.001928
94500000.000000,-0.001928
94600000.000000,-0.001928
94700000.000000,-0.001928
94800000.000000,-0.001928
94900000.000000,-0.001928
95000000.000000,-0.001928
95100000.000000,-0.001313
95200000.000000,-0.001928
95300000.000000,-0.001928
95400000.000000,-0.001928
95500000.000000,-0.001313
95600000.000000,-0.001313
95700000.000000,-0.001928
95800000.000000,-0.001313
95900000.000000,-0.001928
96000000.000000,-0.001928
96100000.000000,-0.001928
96200000.000000,-0.001928
96300000.000000,-0.001928
96400000.000000,-0.001928
96500000.000000,-0.001928
96600000.000000,-0.001928
96700000.000000,-0.001928
96800000.000000,-0.001928
96900000.000000,-0.001928
97000000.000000,-0.001928
97100000.000000,-0.001928
97200000.000000,-0.001928
97300000.000000,-0.001928
97400000.000000,-0.001928
97500000.000000,-0.001313
97600000.000000,-0.001928
97700000.000000,-0.001313
97800000.000000,-0.001928
97900000.000000,-0.001313
98000000.000000,-0.001928
98100000.000000,-0.001313
98200000.000000,-0.001928
98300000.000000,-0.001313
98400000.000000,-0.001928
98500000.000000,-0.001928
98600000.000000,-0.001928
98700000.000000,-0.001313
98800000.000000,-0.001928
98900000.000000,-0.001313
99000000.000000,-0.001313
99100000.000000,-0.001313
99200000.000000,-0.001313
99300000.000000,-0.001313
99400000.000000,-0.001928
99500000.000000,-0.001928
99600000.000000,-0.001928
99700000.000000,-0.001313
99800000.000000,-0.001928
99900000.000000,-0.001928
100000000.000000,-0.001928
100100000.000000,-0.001313
100200000.000000,-0.001313
100300000.000000,-0.001928
100400000.000000,-0.001313
100500000.000000,-0.001928
100600000.000000,-0.001928
100700000.000000,-0.001928
100800000.000000,-0.001928
100900000.000000,-0.001928
101000000.000000,-0.001928
101100000.000000,-0.001928
101200000.000000,-0.001928
101300000.000000,-0.001928
101400000.000000,-0.001928
101500000.000000,-0.001928
101600000.000000,-0.001928
101700000.000000,-0.002543
101800000.000000,-0.001928
101900000.000000,-0.001928
102000000.000000,-0.001313
102100000.000000,-0.001928
102200000.000000,-0.001928
102300000.000000,-0.001313
102400000.000000,-0.001928
102500000.000000,-0.001928
102600000.000000,-0.001928
102700000.000000,-0.001928
102800000.000000,-0.001928
102900000.000000,-0.001928
103000000.000000,-0.001928
103100000.000000,-0.001313
103200000.000000,-0.001313
103300000.000000,-0.001928
103400000.000000,-0.001313
103500000.000000,-0.001928
103600000.000000,-0.001313
103700000.000000,-0.001928
103800000.000000,-0.001313
103900000.000000,-0.001928
104000000.000000,-0.001928
104100000.000000,-0.001928
104200000.000000,-0.001928
104300000.000000,-0.001928
104400000.000000,-0.001928
104500000.000000,-0.001928
104600000.000000,-0.001928
104700000.000000,-0.001313
104800000.000000,-0.001928
104900000.000000,-0.001928
105000000.000000,-0.001313
105100000.000000,-0.001928
105200000.000000,-0.001928
105300000.000000,-0.001928
105400000.000000,-0.001928
105500000.000000,-0.001928
105600000.000000,-0.001928
105700000.000000,-0.001928
105800000.000000,-0.001928
105900000.000000,-0.001928
106000000.000000,-0.001928
106100000.000000,-0.001928
106200000.000000,-0.001928
106300000.000000,-0.001928
106400000.000000,-0.001928
106500000.000000,-0.001928
106600000.000000,-0.001928
106700000.000000,-0.001928
106800000.000000,-0.001928
106900000.000000,-0.001928
107000000.000000,-0.001928
107100000.000000,-0.001928
